"Sample","Age","Sex","Ethnicity","DTNEW_2R","DTNEW_3R","DTNEW_4R","DTNEW_5R","DTNEW_10R","DTNEW_17R","DTNEW_18R","DTNEW_29R","DTNEW_30R","DTNEW_47R","DTNew_48","DTNew_53","DTNew_58","DTNew_60","DTNew_61","DTNew_63","DTNew_64","DTNew_67","DTNew_69","DTNew_70","DTNew_71","DTNew_72","DTNew_73","DTNew_77","DTNew_82","DTN","DTP","DTN25","DTP25","DTS_1","DTS_2","DTS_3","DTS_4","DTS_5","DTS_7r","DTS_8","DTS_9","DTS_10","DTS_11","DTS_12","DTS_13","DTS_14","DTS_16","DTS_Mean","FDSR_1","FDSR_2","FDSR_3","FDSR_4","FDSR_5","FDSR_6","FDSR_7","FDSR_8","FDSR_9","FDSR_10","FDSR_11","FDSR_12","FDSR_13","FDSR_14","FDSR_15","FDSR_16","FDSR_17","FDSR_18","FDSR_19","FDSR_20","FDSR_21","FDSR_22","FDSR_23","FDSR_24","FDSR_25","FDSR_26","FDSR_27","FDSR_28","FDSR_29","FDSR_30","FDSR_31","FDSR_32","FDSR_33","FDSR_34","FDSR_35","FDSTotPosDir_Mean","TDASS_1","TDASS_2","TDASS_3","TDASS_4","TDASS_5","TDASS_6","TDASS_7","TDASS_8","TDASS_9","TDASS_10","TDASS_11","TDASS_12","TDASS_13","TDASS_14","TDASS_15","TDASS_16","TDASS_17","TDASS_18","TDASS_19","TDASS_20","TDASS_21","TDASS_22","TDASS_23","TDASS_24","TDASS_25","TDASS_Mean","DRS_1","DRS_2","DRS_3r","DRS_4r","DRS_5","DRS_6","DRS_7","DRS_8r","DRS_9","DRS_10","DRS_11r","DRS_12","DRS_13r","DRS_14r","DRS_15","DRS_Mean","GRIT_1","GRIT_2","GRIT_3","GRIT_4","GRIT_5","GRIT_6","GRIT_7","GRIT_8","GRIT_9","GRIT_10","GRIT_11","GRIT_12","GRIT_Mean","GRIT_PESub_mean","RS_1","RS_2","RS_3","RS_4","RS_5","RS_6","RS_7","RS_8","RS_9","RS_10","RS_11","RS_12","RS_13","RS_14","RS_15","RS_16","RS_17","RS_18","RS_19","RS_20","RS_21","RS_22","RS_23","RS_24","RS_25","RS_26","RS_Mean","TRAITNA_Mean","TRAITPA_Mean","STATENA_Mean","STATEPA_Mean","PSS_Mean","Nurgency","SS","persev","Premed","purgency","Tanx","Sanx","Dep","Eat","Alcfreq","Alcprobs","DrugFreq","Drugprobs","Aspd","Bpd","BMTT_Quit","Pasat_Quit","CMTT_Quit","BxComp","ExtDT"
1,36,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4.6875,4,5,5,5,5,1,5,5,5,5,5,5,5,5,4.64285714285714,4,2,4,3,4,5,5,4,2,5,5,2,5,3,4,2,3,3,5,2,3,4,5,4,4,1,2,3,2,1,2,5,1,4,1,3.71428571428571,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,5,4,4,5,5,4,4,4,4,4,3,4,2,4,4,4,4,4,2,4,3,4,4,2,4,3.2,5,4,3,5,4,5,4,5,1,3,4,5,4.45454545454545,4.5,7,7,7,7,7,7,4,6,7,7,7,6,1,7,6,7,7,7,7,7,7,5,7,6,7,7,6.84,1.6,3.6,1,3.4,0.9,1.58333333333333,3.58333333333333,1,1.54545454545455,1.07142857142857,0.625,1.25,-0.73206965194166,0.153846153846154,-0.281229991608536,-0.340297975261025,-0.546376659775313,NA,NA,-0.911635426094116,NA,NA,NA,NA,0.973464309784412
4,28.6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,5,3,5,4,4,4,3,5,3.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.13440342968332,NA,-0.901068563222174,NA,-0.456957186095972,-0.725721547271093,-1.12883373687,-0.408799233285899,-1.44400195435639,-1.69147947111859,NA,0.452089597061213,-2.06524018725186,-0.749744845343459,0.91381147544914
3,20,0,1,2,2,2,2,4,4,2,2,2,4,2,2,4,2,4,3,3,3,2,3,4,4,4,4,4,2.16666666666667,3.8,2.2,3.8,2,2,2,1,2,2,2,1,2,2,2,4,1,2,2.07142857142857,2,4,2,2,3,3,4,3,2,3,3,3,4,1,2,3,4,2,3,2,3,2,3,2,2,2,3,3,3,1,2,4,3,4,4,2.34285714285714,2,2,3,4,5,1,3,4,3,3,3,3,3,3,3,2,3,2,2,4,3,3,2,2,2,2.64,3,3,1,1,3,3,2,4,3,2,3,3,3,3,3,2.80740740740741,5,1,3,1,4,4,2,3,3,4,4,4,3,3.66666666666667,6,6,6,7,6,7,6,7,6,6,4,4,6,6,7,6,6,5,6,3,7,6,3,4,7,3,6.24,4.53333333333333,3.2,4.6,2.6,18,38,40,25,15,41,0.680784498659699,2.55,NA,3.23626373626374,0.386152542999343,1.36377203514031,3.28831597079499,-0.204039401473517,0.762519948350625,NA,-0.724232095109414,0.103211545814534,-1.04361348583677,-0.356564242890472,-1.39902518087784
2,28,0,1,2,2,2,2,3,2,2,2,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,3,2,2.6,2.8,2.4,2.33333333333333,1,1,1,1,3,5,2,5,2,3,2,2,3,2,2.35714285714286,1,2,3,4,2,2,3,2,1,3,2,2,3,3,2,3,3,1,2,2,2,2,3,2,2,2,3,3,3,3,3,3,3,3,1,2.14285714285714,2,2,3,3,3,2,1,2,2,3,3,4,2,2,1,3,3,2,1,2,3,3,2,2,2,2.56,2,2,2,2,3,2,2,3,2,2,3,2,2,3,3,2.6,3,3,3,2,2,3,2,3,2,2,4,3,2.58333333333333,2.83333333333333,1,2,2,2,4,1,4,5,3,5,2,5,4,3,4,5,4,2,4,5,5,2,6,5,5,4,4,3.66666666666667,2.2,3.33333333333333,2.9,2.9,2.83333333333333,1.66666666666667,2.1,1.81818181818182,2.21428571428571,0.911212034453006,2.85,NA,0.461538461538462,1.37099620909161,0.667274174336509,0.412296497867262,-0.25008094316283,1.04332094520355,2.13838702250405,NA,NA,NA,NA,-0.917628071656852
1,35,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.239372883174135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,20,0,0,4,3,4,4,4,4,4,3,3,4,1,4,2,2,3,4,2,4,4,4,3,4,3,4,4,3.66666666666667,2,3.7,2.93333333333333,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2.21428571428571,2,2,3,2,3,3,2,2,4,2,2,4,3,5,4,2,4,5,3,3,5,1,2,3,4,4,4,5,2,2,3,4,4,5,3,2.62857142857143,1,1,1,1,2,2,2,2,2,2,5,2,2,2,2,1,1,4,3,3,1,3,1,2,2,2.44,3,4,4,4,3,2,1,2,2,3,4,3,4,4,3,2.64444444444444,3,3,3,3,4,3,3,2,2,3,2,3,2.83333333333333,2.66666666666667,1,5,6,5,5,4,5,5,4,3,4,4,4,4,3,4,4,4,4,6,4,4,4,4,4,2,3.84,2.93333333333333,2.2,1.46666666666667,1.4,15,34,37,23,26,31,0.878353617499552,2.1,NA,1.92857142857143,0.899173189805181,-0.340297975261025,-0.546376659775313,-0.25008094316283,0.607414609479023,NA,-0.528248809286995,-0.592271855873422,1.46002652999669,-0.275679108188149,-0.619271886926569
3,25,1,1,5,5,5,5,4,5,3,4,4,4,4,4,5,2,4,4,4,4,4,4,4,5,3,5,4,4.16666666666667,3.6,4.4,3.5625,3,3,4,3,5,4,2,3,1,4,1,2,4,3,3.28571428571429,4,4,5,4,5,5,4,2,4,4,4,5,5,3,5,3,5,5,4,3,5,5,2,2,4,5,3,3,5,4,5,4,4,4,4,3.37142857142857,4,4,3,4,4,3,5,4,3,4,4,4,5,3,3,2,4,4,4,4,1,4,3,4,4,3.56,3,3,4,2,1,3,3,3,3,3,4,3,4,4,3,3.26666666666667,5,2,3,2,3,5,2,4,NA,4,3,5,3.75,4.8,6,6,5,6,7,6,5,6,6,6,4,4,6,5,5,5,5,7,7,6,6,5,6,5,5,7,6,1.8,3.4,1.2,2.9,15,27,36,14,21,25,-0.504630214379413,1.2,NA,2.44444444444444,0.982604859689654,-0.725721547271093,-0.546376659775313,-0.25008094316283,-1.20217474792723,NA,-0.938588813977684,0.527934233868247,-0.734828893593536,-0.366907386931253,0.19954790463609
1,49,1,0,5,5,5,5,5,5,5,5,4,3,3,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4.9,4.6875,5,5,5,5,1,3,3,1,5,4,5,2,2,2,3.42857142857143,1,2,3,1,3,2,4,2,4,4,3,2,2,3,2,2,1,1,3,2,3,2,1,1,4,2,4,3,3,3,3,3,2,2,2,2.65714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,2,4,1,3,3,4,3,4,2,1,3,4,3,3,3,2.93333333333333,4,2,2,5,4,5,2,4,1,3,4,5,3.83333333333333,2.83333333333333,6,7,6,5,7,5,6,5,4,5,4,2,5,4,7,6,7,7,5,7,6,7,6,7,7,4,5.12,1.4,3.6,1,3.4,0.7,1.83333333333333,2.66666666666667,1.6,2.09090909090909,1.71428571428571,0.733333333333333,1.3,-0.87975918989877,0.346153846153846,0.544883108741539,-0.587471042452782,-0.471088129025767,NA,NA,-0.911635426094116,NA,NA,NA,NA,-0.547948304611572
2,34,0,0,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,3,5,5,5,5,4,5,5,5,5,5,4.73333333333333,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4.92857142857143,4,3,5,4,5,4,5,4,4,4,5,3,5,3,5,3,5,4,5,5,4,3,5,4,4,5,3,5,3,2,3,4,3,3,4,4.17142857142857,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3.8,5,4,4,5,4,5,5,4,1,4,4,5,4,4,7,6,7,7,7,6,7,6,6,6,6,4,7,6,6,7,6,7,6,6,6,6,6,7,7,6,6.16,1.53333333333333,4.1,1,3.8,1.1,2,1.5,1.2,1,1.64285714285714,-1.43835101668019,1.15,NA,0.423076923076923,-0.133666687510846,-0.340297975261025,-0.211122065206143,-0.204039401473517,-1.14692683024929,-1.18173656493721,NA,NA,NA,NA,1.3609707560426
2,43,0,0,4,4,4,3,4,4,3,4,4,2,4,4,5,3,5,5,5,3,2,2,1,5,2,4,5,3.6,4.8,3.9,3.79375,2,2,4,5,4,4,3,4,4,3,3,4,4,3,3.35714285714286,3,2,3,1,4,3,4,2,3,2,5,2,5,4,3,3,3,3,5,4,2,3,5,4,3,2,4,3,5,1,2,3,1,3,1,2.77142857142857,4,2,2,2,2,3,4,3,3,3,5,4,3,1,5,2,2,3,1,3,3,4,2,1,1,2.16,2,3,3,3,1,3,2,4,3,2,1,3,4,2,3,2.46666666666667,3,2,3,3,3,4,3,3,3,5,1,4,3.66666666666667,4,6,6,6,4,7,5,4,5,5,7,4,6,6,5,2,3,3,6,5,5,4,2,5,3,5,7,4.76,2.4,2.3,1,1.9,1.4,1.75,2.16666666666667,1.7,1.54545454545455,1,0.587134372227738,2.35,NA,0,1.13668100041373,-0.340297975261025,-0.211122065206143,-0.204039401473517,0.313238353385939,-0.135448465021552,NA,NA,NA,NA,-0.0453933569588963
4,24.9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,2,2,2,1,3,1,1,4,2,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02004224205083,NA,0.0914749568498841,NA,-0.456957186095972,0.889243329788082,0.601427810627459,0.221292146944019,-0.876105517563178,0.357110181552841,NA,0.452089597061213,-0.574223769325984,-0.486699541710181,-0.175665342897419
1,31,0,1,1,2,4,3,4,5,5,1,3,2,3,1,3,5,4,3,3,4,2,3,3,3,1,5,3,2.5,3.8,2.7,3.3875,2,2,5,4,3,1,4,4,2,4,2,2,4,4,3.92857142857143,3,3,2,2,5,3,2,3,3,3,2,2,3,1,3,3,5,2,3,2,3,2,3,3,2,3,1,2,3,4,4,4,3,3,3,2.68571428571429,4,3,3,3,3,4,4,4,3,2,2,4,4,4,4,2,4,4,4,2,4,4,3,3,3,3.2,2,3,3,4,3,3,1,4,2,1,4,3,2,4,3,2.39259259259259,3,3,3,4,3,5,4,4,2,3,3,3,3.25,3.16666666666667,3,6,5,6,7,7,4,5,2,5,6,6,5,3,5,5,5,5,5,5,4,5,5,5,6,5,4.64,2.53333333333333,2.5,1.26666666666667,1.4,1.6,2.16666666666667,3.16666666666667,2.1,2.09090909090909,2.78571428571429,1.96666666666667,2.5,0.296608839989086,0.192307692307692,1.37099620909161,-0.725721547271093,-0.471088129025767,NA,NA,-0.135448465021552,NA,NA,NA,NA,-0.177470837229596
4,37.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,5,2,5,5,3,4,4,5,5,5,4,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.938544732252943,NA,-1.06649248323418,NA,-0.456957186095972,-0.587471042452782,-2.28234143520164,-1.03889061351582,-0.696890644648005,-1.31617692842778,NA,0.452089597061213,0.368073981603695,0.421215702886443,1.20433862700822
3,20,1,0,5,5,5,5,5,5,5,4,5,5,1,1,1,1,NA,5,5,5,5,4,2,3,4,3,5,4.66666666666667,4.6,4.9,4.3125,4,3,4,3,2,5,2,2,3,2,4,4,4,2,3.28571428571429,2,3,4,4,3,3,3,2,3,2,4,1,3,1,3,1,3,3,2,2,3,2,4,1,3,3,2,2,1,2,1,2,1,3,2,2.94285714285714,3,2,2,2,2,3,2,3,2,3,5,1,2,2,2,4,3,3,1,2,2,2,3,3,1,2.48,2,3,3,1,3,4,2,4,2,2,4,4,3,4,3,3.08518518518519,5,3,3,4,3,5,4,4,3,5,3,5,4.08333333333333,4.33333333333333,6,7,7,5,6,7,6,7,6,7,3,5,5,6,6,6,4,7,7,6,7,2,6,6,6,7,5.84,1.4,3.5,1,2.6,12,27,29,11,16,17,-0.79019569222965,1.7,NA,2.31990231990232,-0.133666687510846,0.897149207506338,-1.26673239123686,-0.204039401473517,-0.0798830422081619,NA,-1.04882941225279,1.1119279299421,1.46002027809416,0.384224380591041,-0.245911992067203
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,53,0,0,5,5,5,5,3,4,5,5,5,5,3,3,4,4,4,3,3,1,5,5,5,4,5,5,4,3.83333333333333,3.4,4,3.6875,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4.64285714285714,5,5,5,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,3,5,5,5,4,4.62857142857143,5,5,4,3,4,1,1,2,3,5,2,5,4,4,2,4,4,2,2,1,5,5,5,5,3,3.4,2,2,4,4,1,3,2,4,1,2,4,3,4,3,3,2.26296296296296,3,3,4,2,1,4,2,3,4,5,2,4,3.33333333333333,4.33333333333333,6,6,4,5,6,6,4,6,5,5,2,4,5,5,6,6,5,6,6,6,4,2,6,6,4,6,4.76,1.66666666666667,3.3,2.13333333333333,3.6,1.1,1.75,2.58333333333333,1.6,1.18181818181818,1.14285714285714,0.983333333333333,2.8,-0.635460251338647,0.307692307692308,-1.5193826437691,-0.587471042452782,-0.471088129025767,NA,NA,-0.532147167394358,NA,NA,NA,NA,1.49146751420351
4,28.6,0,0,3,NA,NA,2,2,NA,4,2,NA,3,NA,4,5,NA,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3.16666666666667,3.6,NA,NA,5,5,5,5,5,5,5,3,5,4,2,5,2,4,4.57142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.19968966216011,NA,-1.06649248323418,NA,0.0742555427405948,-0.340297975261025,0.601427810627459,-0.204039401473517,-0.192203440949333,-0.268588648584357,NA,0.452089597061213,0.462105422140204,0.455725558167519,1.64012935434685
1,28,0,0,4,4,4,3,3,2,2,4,3,3,5,3,3,2,3,3,3,3,3,3,3,5,3,3,3,3.5,3.2,3.4,3.125,4,2,4,4,3,3,4,3,2,3,2,2,3,3,3.28571428571429,4,3,2,2,3,3,3,2,2,2,2,2,3,2,3,2,2,1,2,1,2,2,3,2,2,2,1,3,1,1,1,2,1,2,2,2.17142857142857,3,2,2,2,2,4,4,4,2,2,5,3,2,2,4,2,1,3,2,3,4,4,2,2,3,2.72,2,4,1,2,2,4,1,3,2,2,3,4,3,3,4,2.44444444444444,4,2,4,3,1,4,5,4,4,5,4,4,3.5,4,6,4,7,5,6,6,6,6,6,7,1,5,1,6,5,5,6,7,5,5,6,1,6,5,5,4,5.24,3,3.6,1.53333333333333,2.8,1.5,2.25,1.33333333333333,2.1,1.54545454545455,1.85714285714286,2.225,1.85,0.0776486699379339,0.346153846153846,0.456380611357539,1.11690277709697,0.147723931817957,NA,NA,0.0452656304215127,NA,NA,NA,NA,-0.403664920380302
1,55,1,0,5,5,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.83333333333333,4,4.9,4,3,2,4,5,2,4,2,2,5,3,5,4,2,3,2.71428571428571,4,3,3,3,4,2,2,2,5,3,3,4,5,4,4,4,4,4,5,4,5,5,5,1,4,5,3,2,5,4,1,5,2,5,3,3.65714285714286,4,2,3,3,3,2,2,3,3,2,4,4,3,3,2,2,4,4,2,3,1,3,1,3,3,2.56,3,3,3,4,2,2,1,4,2,2,3,4,4,3,2,3.12962962962963,5,3,4,4,4,5,4,4,4,4,3,5,4.08333333333333,4.5,4,5,6,5,6,6,6,5,5,3,5,5,5,5,5,7,7,4,6,6,6,4,7,7,6,7,6.24,2.33333333333333,3.7,1.33333333333333,2.4,0.8,2.08333333333333,2.75,1.6,2.18181818181818,1.85714285714286,1.275,1.6,-0.518257755659532,0.0769230769230769,-1.10734309195861,-0.587471042452782,-0.471088129025767,NA,NA,-0.604323767121343,NA,NA,NA,NA,-0.0835013069805308
2,50,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914686835253093,NA,NA,NA,NA,NA
1,42,1,0,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,4,4,4,3,3,3,3,3,4,1,4.83333333333333,4,4.9,3.0625,2,2,1,1,2,3,2,2,1,2,2,1,2,1,2.35714285714286,3,1,4,1,4,2,3,1,3,3,2,1,2,3,3,2,4,3,3,2,3,1,5,3,4,2,2,3,2,1,1,4,2,4,3,2.2,2,1,1,1,1,2,2,3,2,3,2,2,2,3,4,3,2,2,1,3,3,3,3,3,1,2.24,4,4,2,4,1,3,3,4,1,3,2,3,4,3,3,2.53333333333333,2,5,2,2,4,5,3,4,4,3,2,5,3.66666666666667,3,6,6,6,6,7,4,5,4,4,5,3,4,7,4,4,5,4,4,6,6,4,4,2,4,5,5,4.28,2.6,2.7,1.53333333333333,1.9,2.8,1.75,1,2.1,1.72727272727273,1.21428571428571,1.575,2.05,0.113283985984955,0.846153846153846,-0.430267221221636,-0.587471042452782,-0.471088129025767,NA,NA,0.8994674830752,NA,NA,NA,NA,-0.738437220454893
1,20,1,0,5,4,4,3,3,2,2,3,2,5,4,3,3,3,2,3,4,4,4,3,2,3,3,2,4,3.66666666666667,3.4,3.7,2.73125,2,1,4,3,2,2,3,1,3,3,4,4,2,5,2.85714285714286,3,2,3,4,3,2,3,4,3,4,3,3,3,4,3,3,5,4,3,3,3,3,5,2,2,2,3,4,4,3,3,3,3,3,3,3.17142857142857,3,3,2,3,2,2,3,1,1,1,4,4,2,2,3,3,3,3,2,4,4,4,2,2,3,2.6,2,3,2,4,2,3,2,4,2,1,1,2,4,3,2,2.13333333333333,2,3,3,3,2,5,2,2,4,2,4,4,2.25,3,6,5,5,4,7,2,3,2,5,5,6,6,4,4,5,5,3,4,4,5,4,2,5,4,6,5,4.8,1.66666666666667,2.3,1.33333333333333,1.2,1.6,2.83333333333333,2.33333333333333,1.7,1.36363636363636,1.07142857142857,1.75833333333333,2.1,-0.0142150572322105,0.576923076923077,0.544883108741539,-0.343989068231388,-0.471088129025767,NA,NA,-0.135448465021552,NA,NA,NA,NA,-0.305767650826972
1,29,1,0,1,3,3,2,4,5,5,4,4,2,4,4,4,2,4,4,4,3,4,4,4,5,4,5,4,3,4,3.2,3.9375,3,2,4,5,2,1,3,3,3,5,5,5,3,2,3.5,3,4,3,2,4,3,3,2,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,3,3,2,4,1,4,2,3.8,3,3,3,4,1,1,1,1,1,1,3,4,5,4,1,3,2,1,1,1,3,2,2,3,3,2.72,3,3,3,4,3,4,4,4,3,3,3,4,3,2,4,3.33333333333333,5,3,3,3,2,5,4,4,1,5,3,5,3.33333333333333,3.83333333333333,5,5,7,5,7,5,4,7,6,5,3,5,5,7,5,5,4,5,5,6,5,4,4,2,5,5,5.08,3.06666666666667,3.3,1.6,3.4,1.7,1.91666666666667,2.08333333333333,2,2,2,2.91666666666667,1.65,0.974082445218646,0.0769230769230769,-0.988169914932538,-0.587471042452782,-0.471088129025767,NA,NA,-0.459970567667375,NA,NA,NA,NA,0.147207570432946
